id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4620531157958919,K8C6LxotF,"#当代年轻人的机会在哪里#所谓时势造英雄，在不同的环境下会产生不同的机会，造就不同的英雄。不管你有多么远大的理想，多大的能耐，如果你所处的时代和环境不给你提供有力的支持。那么想成就一番事业，无疑难上加难。那么，年轻人如何挖掘机会呢？1,从人口环境中找机会。在收入水平和购买力大体相同的条件下。人口数量的多少，直接决定了各个行业的市场规模和市场发展的空间。比如，当前中国已进入老龄化社会，老年产业的服务人才就会得到更大发展。由于独生子女政策，人们普遍重视在下一代身上投入教育。所以像青少年甚至幼儿教育这些领域的发展机会就更多。2,经济环境中寻找机会。经济环境主要指经济制度，发展水平，产业结构，劳动力结构，消费水平，消费结构和国际发展动态等。现阶段由于人力资源的供求不均衡，结构性失业问题突出，产业升级及产业转移，信息化全球化的时代，带来国际化人才竞争，对职业机会都有很大影响。所以，北上广深这样的大城市机会和发展空间总是最有吸引力的。3,从政治法律环境中寻找机会。要注意国家政策，了解国家对某一行业的支持鼓励和引导是限制控制还是制约，尽量选择那些有前景发展空间较大的行业。比如，“十四五”规划中就明确提出加快发展现代农业，改造提升制造业，培育发展战略性新兴产业，加快发展服务业。现代能源产业。生物，高端装备，制造新材料。这些先导性的支柱性产业。掌握了产业政策方向，就掌握了职业发展的先机。包括还可以从社会文化环境中，自然环境中。科技环境中等等去寻找机会。不同文化背景下的社会价值观不一样，干什么最吃香。每个时代下每个人的回答都是不一样的。比如，解放初期贫下中农最吃香，70年代当兵当工人受追慕，80年代个体户流行，90年代下海经商风行，进入21世纪了，吃香的行业也更趋多元化，银行，税务，工商，电信，外企……。如今在热门职业排行榜上，公务员，国企成为社会主流的择业倾向。俗话说得好，男怕选错，行女怕嫁错郎。自古以来对行业（职业）的选择重要性一直都有非常深刻的认知，现代的职业分工非常明细。作为大多数人，能在一个行业里有所作为实属不易，更别说在多个行业里有杰出贡献，所以在投入之前需充分了解这个行业，适合自己的才是最好的。@简历义工 @职掌事",,,,,2021-03-30,前置双摄vivo X9,7,4,4,当代年轻人的机会在哪里,"简历义工,职掌事"
4620509025927770,K8Bx4oS5c,#给你勇气的人还在身边吗# 最害怕的就是说好一直在，要久远，一辈子的人突然消失了。有时候，人生中最艰难的事情，反而锻造了坚强的自己。摔的多了就不那么痛了。就是这样，年复一年，我们要为了将去到的地方，见到的人，熬过夏天和冬天，让那些打动、刺痛、温暖的事逐一发生。无论发生什么，都要去尝试，去体验沉静和狂喜，不确定中的确定和继续走在路上的勇气。,,,,,2021-03-30,前置双摄vivo X9,5,0,2,给你勇气的人还在身边吗,
4620504608541692,K8BpWzQ5e,#一百万重读高三你愿意吗# 不愿意了，100million也许可以考虑一下。昨天的太阳，晒不干今天的衣裳。成长，带走的不只是时光，还带走了当初那些不害怕失去的勇气。 ,,,,,2021-03-30,前置双摄vivo X9,3,0,1,一百万重读高三你愿意吗,
4620501298974361,K8BkBBEDL,#如何鉴别渣男渣女# 幸福的关键不在于找到一个完美的人，而在找到某人，然后和他一起努力建立一个完美的关系。一个人越是知道自己不要什么，就越有把握找到自己真正要的东西。 ,,,,,2021-03-30,前置双摄vivo X9,0,0,0,如何鉴别渣男渣女,
4620420462937716,K8zeeckew,#职场##微博公开课# 分享几个最近热招的销售管理职位，欢迎自荐或推荐，感兴趣请私信我联系。1.BPO行业的BD VP（互联网，通讯方向），希望有BD新客户的能力，有20人左右团队管理能力，有BPO或者呼叫中心，电商代运营行业经验。2.德国工业品公司招Sales and Marketing Director，希望候选人有同类职位2年以上经验，熟悉工具，刀具，机床，数控，测量等工业设备。有带团队的能力，英语熟练。3.欧洲工业品公司招Senior Sales Manager，主要作为Sales Director的储备，希望候选人有机械技术背景+销售能力，英语熟练。4.快速发展的工程机械SAAS软件公司招Sales Director，希望候选人熟悉工程机械行业或者软件行业，有带团队和拓展新客户的能力。@简历义工,,,,,2021-03-30,前置双摄vivo X9,0,2,1,"职场,微博公开课",简历义工
4620343342269305,K8xdQ9wlH,#早安##好书推荐# 坚持其实很简单，就是在想要放弃的时候再坚持一下。 ,,,,,2021-03-30,前置双摄vivo X9,3,0,1,"早安,好书推荐",
4620216807460275,K8tVKviL1,#晚安# 晚安。距离三月结束还有2天，三月愿望清单里还有1个没实现呢。三月的事情一件接一件，人有时候可以在一个时间段密集收获迅速成长，比如这个月，线下就5个活动，且都是大型，面对的都是企业家，压力山大。还有团队的调整，业务的整合，客户需求的多变，以及N个会议。 当然，一百岁的莫西奶奶说过“投身于自己真正喜爱的事情。当你不计功利的全身心地做一件事情，投入时的愉悦和成就感，就是最大的收获和褒奖。”生活的不确定性正是我们希望的来源。分享几张姐妹们的风采图和活动花絮，期待这次政企对接活动能给女性企业家带来更多机遇。#三月再见#,,"https://wx2.sinaimg.cn/large/c13e5944ly1gp15lhpwbcj20tk0m8gq5.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1gp15li53j4j20tl0m877q.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1gp15liit5wj20tl0m8diu.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1gp15lj0pjtj20tl0m841q.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1gp15ljn6lgj20tl0m8whl.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1gp15lktxg9j20tl0m8go2.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1gp15lliiuoj20tl0m8768.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1gp15lm57zyj20tr0m80v8.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1gp15lmz65fj213x0u0wli.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1gp15lnt07dj20xc0m8tco.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1gp15lo8f4uj20tl0m8tbq.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1gp15lomkkgj20tl0m8myh.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1gp15lp21nyj20tl0m842r.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1gp15lpg8vfj20tn0m8wi7.jpg",,,2021-03-29,前置双摄vivo X9,2,1,1,"晚安,三月再见",
4618915399860733,K7W4HFne5,#早安# 处不住的，只能遗弃;盼不来的，只能放弃;留不住的，只能终止。人生，就是这样，选择不易，放弃艰难。人生之苦，苦在选择，人生之难，难在放弃。人生，说到底，就是选择与放弃。你要做一个不动声色的大人了。不准情绪化，不准偷偷想念，不准回头看。去过自己另外的生活。你要听话，不是所有的鱼都会生活在同一片海里。——村上春树你不坚强，没人替你掩饰忧伤。,,https://wx2.sinaimg.cn/large/c13e5944ly1gox07tpy3fj20hs0npac3.jpg,,,2021-03-26,前置双摄vivo X9,3,0,1,早安,
4618311935462436,K7GnnmV1O,投资候选人推荐，想看上海的医疗投资机会，感兴趣请私信我，谢谢。**留美经济学硕士，CFA持证人，有5年医疗行业投资经验，包括海外医疗行业投资并购，细分领域包括医疗集团（综合性医院） 、专科连锁（齿科、眼科、骨科、妇产、康复等） 、日间手术、医学检验、医学影像诊断、互联网医疗、小型医疗器械等。**能够根据宏观环境与细分行业发展阶段判断标的企业的战略价值，发掘潜在协同效应；**能够根据项目的价值与风险要素构建投资逻辑、确定估值方法及尽调要点，完成条款及交易方案设计；**熟练掌握条款谈判技巧与运用多种量化分析模型（商业运营、财务预测与分析、DCF 估值、并购与杠杆收购等）；**曾与多家国际顶尖投行合作，掌握并购项目的标准操作流程，拥有丰富项目资源；**能够熟练使用商务英语进行口语及书面沟通,,,,,2021-03-24,前置双摄vivo X9,0,0,0,,
4618223872640402,K7E5lb4T8,#薇v问答# 十年磨一剑，遇到不理解，也是正常的。慢慢准备，随着量变的积累，终有一日会带来质变的飞跃。学任何技能同理。#今日贴纸打卡# ,,"https://wx1.sinaimg.cn/large/c13e5944ly1goussnhgshj20py18y7es.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1goussoifr6j20pt0tiq80.jpg",,,2021-03-24,前置双摄vivo X9,0,0,0,"薇v问答,今日贴纸打卡",
4617832854192630,K7tUFhAH4,#早安# 想离开的人从来不需要理由。但愿春日安好，往后都是鲜花灿烂。不要想问为什么，因为生活毕竟是生活。 新的一天开始，战胜自己，给自己加油！ ,,,,,2021-03-23,前置双摄vivo X9,0,0,1,早安,
4617535675436268,K7mblmOdK,#导致孩子不愿和家长沟通的原因# 我曾经在某个网页上面看到，说孩子不愿意和家长沟通是因为他在很小的时候就意识到自己说的话不重要。家长的无视。其实，仔细想一想确实是这样的，很多孩子在小的时候跟家长说一些事情或者是意见的时候，往往都会被家长忽视或者是否定，所以时间一长，孩子就不愿意在跟家长表达自己的想法或者是意见了。其次，家长忽略了情感交流。现在的经济条件好了，很多家长都会给予孩子大量的物质上的满足，从不跟孩子进行情感上的交流，时间一长，孩子就会觉得家长就只会满足自己的物质需求，根本不懂自己真正想要的，所以就会不愿意跟家长进行沟通。其实，在孩子的成长过程中，孩子的情感需求比物质需求要重要的多，所以家长一定要多抽时间陪伴孩子，毕竟他的成长是很快的，如果一旦错过，很难在有机会弥补。建议家长学会尊重孩子，对于孩子给予的一些意见，虽然不需要全部采纳，但是还是需要给他一定的肯定，这样他才愿意跟家长沟通交流。,,,,,2021-03-22,前置双摄vivo X9,1,0,2,导致孩子不愿和家长沟通的原因,
4617531560040725,K7m4I0aAR,#如何看待约会必须男生买单#也没有必须一说。比如，第一次见面约咖啡很合适的，如果聊的好，有点感觉，会很自然的约晚饭，不喜欢就各奔东西，双方都没有心理负担，即使不成功，就当认识个朋友蛮好的。如果遇到喝咖啡还要AA的男生，女孩子就不要理他了。 ,,,,,2021-03-22,前置双摄vivo X9,1,2,1,如何看待约会必须男生买单,
4617515693509543,K7lF7eIZx,#恋爱需要边界感吗##职场公开课# 说到边界感就不得不提人际关系这个话题。上周一个咨询客户，是hw的项目工程师，因为人际关系问题，宁愿放弃100w+年薪，并且再等两年，就可以拿到一笔不菲的退休金，这种情况下都在想跳槽。可能大部分人都不会理解这种困扰带来的度日如年的感觉。为什么有这个困扰？主要是因为边界意识模糊，角色定位不强，还有一个是完美主义——希望所有人都能喜欢你。听我的老师分享过一段犹太人的智慧，对我特别有帮助，也把它分享给你们。他说，在这个世界上，每十个人当中总会有一个人不喜欢你，他对你的讨厌毫无缘由，其实你也不喜欢他， 还有两个人有可能跟你成为好朋友，而另外七个人既不喜欢你，也不讨厌你。总之你的存在对他们来说意义不大。那我们在人际关系中的烦恼和痛苦来自于什么呢？主要原因是因为我们把我们的时间分配错了地方， 我们把最多的注意力给到了第一种人，就是讨厌我们的那些人身上，我们尝试去改变自己，试图去迎合他们 ，但其实这毫无用处，因为不是你的原因才导致他不喜欢你。还有一些人把时间过多的给到了第三类人，他们试图做得更多，做得更好，引起这些人的喜欢，引起他们的注意。但这也是徒劳，因为这些人他们可能更在意的只是自己。我们的时间其实应该更多的给到第二类人，因为从他们身上，我们就像在照镜子，我们更好地了解了别人，更好地看清了世界 ，更重要的是，我们从他们给我们的正向和客观反馈中更好地认识了自己。这样的话，我们既没有了社交上的负担，同时也有更多的力量。有人的地方就有江湖，无论家庭社会职场，我们不要试图通过跳槽去逃避人际关系。人的幸福感来源于深度的感情和社会链接。把时间和精力给到对的人和事，就像好朋友不用多，一两个就行。,,,,,2021-03-22,前置双摄vivo X9,2,0,3,"恋爱需要边界感吗,职场公开课",
4616954566150640,K7744pO3S,#美方预料到中方强硬回应##中美高层战略对话# 中方过去、现在、将来都绝不会接受美国的无端指责，同时我们要求美方彻底放弃干涉中国内政的霸道行径，美国这个老毛病要改一改了。吾辈当自强，有实力才够硬气。我们中国人不惹事，也不怕事。无论是个人，组织，国家之间，想要建立长期友好关系，首先要具备合作意识，其次要建立在双方平等、公平公正、相互尊重、互利共赢基础之上，最后才能硕果累累。志不同不相为谋，道不合不相为友。老话很值得揣摩。,,,,,2021-03-20,前置双摄vivo X9,5,0,0,"美方预料到中方强硬回应,中美高层战略对话",
4616929174881198,K76p7ktP0,#春分##读书推荐# 来不及送你一程，来不及问你永恒是什么。 ,,,,,2021-03-20,前置双摄vivo X9,1,1,0,"春分,读书推荐",
4616586625292979,K6XuCmcWD,#幼儿园开课教小朋友晒稻谷# 很有实践教育意义。从感官，触觉，视觉全方位体验劳动的价值。希望能摆脱四肢不勤，五谷不分的，光说不练假把式的教育模式。 ,,,,,2021-03-19,前置双摄vivo X9,8,0,0,幼儿园开课教小朋友晒稻谷,
4616149915144548,K6M8flAkA,#你办事会找熟人吗# 有可能会找熟人，但不会找亲戚。从我进入社会开始做事的准则：能够自己搞定的，尽量不去麻烦别人。 ,,,,,2021-03-18,前置双摄vivo X9,1,0,0,你办事会找熟人吗,
4616148622248596,K6M6a9qXG,#如何看待全职家长# 先做自我评估，经济条件和伴侣的支持是主要因素。人的一生都要经历多种角色，在每一个阶段都会筛选出核心任务。如果你在当下。觉得有必要去做一名全职家长。家人也支持。那就无可厚非。每个人都有自己的人生选择。 ,,,,,2021-03-18,前置双摄vivo X9,1,0,1,如何看待全职家长,
4616145908534112,K6M1MzO6Y,#流量对艺人是好是坏##如何看待网红被捧杀# 任何事情都有利和弊。网红被捧杀，其实在任何一个时代都存在。如果一个人或一个产品想要持续获得用户的认同，那只有让自己永远精进，将用户思维和产品思维发挥到极致，只有隽永才能深刻更能持久。 ,,,,,2021-03-18,前置双摄vivo X9,1,0,1,"流量对艺人是好是坏,如何看待网红被捧杀",
4616145095098431,K6M0tlokL,"#我们如何重建自我价值感#唯有打破，才能重建。敢于跳出固有框架，固有的环境。敢于突破固有的信念。让自己放松下来，学会去接纳。如何提升自我价值感？1,首先可以通过提高技能，赢得更多人的赞赏来提升自我价值，同时通过自我提升促使个人成长和进步。如果身边的人不能认同你，欣赏你，反而轻视，排挤你，那么你需要下点勇气离开这个环境，因为这样的环境只能让你的价值感更低。2,其次，从思想上激励自己，当面对挑战时告诉自己对手没有那么强大，从而放松情绪从容应对，这样更容易成功，成功之后自我价值感会得到进一步提升。如果觉得自己不行，在思想上觉得对手太强大，一定不可以成功，我们可能会紧张害怕，导致自己的表现不好，想要逃避、放弃，失败。放弃和失败，会让自我价值降低。所以最大的敌人不是别人，而是自己。3,同时，提高自我价值也可以通过承担家庭的责任上提高，家庭里尽心尽力的养育子女，赡养老人，呵护尊重自己的爱人，在家庭的和睦中得到自我价值的存在感。也可以通过在工作中去承担责任，接受挑战，提高自己的能力，享受事业的成功，在这其中体会自己的价值感。",,,,,2021-03-18,前置双摄vivo X9,211,0,4,我们如何重建自我价值感,
